date,maxt,mint,rain,year,month,stations_used
01/12/1945,8.08,2.88,68.6,1945,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1946,6.26,0.8400000000000001,78.94,1946,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1946,8.440000000000001,2.8600000000000003,67.52000000000001,1946,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1946,9.22,2,35.6,1946,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1946,13.76,4.9,38.78,1946,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1946,14.280000000000001,5.5,48.58,1946,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1946,16.78,8.68,72.5,1946,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1946,19.380000000000003,11.48,73.2,1946,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1946,17.880000000000003,10.059999999999999,98.94000000000001,1946,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1946,16.46,9.9,121.52000000000001,1946,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1946,12.24,6.62,28.639999999999997,1946,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1946,10.2,4.9399999999999995,128.95999999999998,1946,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1946,6.44,0.82,81.52000000000001,1946,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1947,5.24,0.32,58.94,1947,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1947,0.96,-3,45.94,1947,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1947,5.96,0.039999999999999994,104.25999999999999,1947,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1947,11.620000000000001,4.38,91.68,1947,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1947,16.7,7.7,56.56,1947,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1947,18.5,10.4,61.32000000000001,1947,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1947,19.76,11.98,58.44,1947,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1947,23.06,12.040000000000001,12.419999999999998,1947,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1947,18.18,9.74,69.28,1947,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1947,14.559999999999999,7.06,33.2,1947,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1947,9.680000000000001,3.78,90.66,1947,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1947,7.58,2.92,72.03999999999999,1947,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1948,7.039999999999999,1.78,157.98000000000002,1948,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1948,7.38,1.9600000000000002,54.32000000000001,1948,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1948,12.4,3.6799999999999997,41.82,1948,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1948,12.959999999999999,4.3,56.379999999999995,1948,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1948,15.520000000000001,5.46,56.58,1948,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1948,16.66,9.08,74.97999999999999,1948,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1948,19,10.940000000000001,43.519999999999996,1948,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1948,17.82,10.82,97.64,1948,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1948,16.580000000000002,9.620000000000001,89.66,1948,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1948,13.219999999999999,6.279999999999999,63.17999999999999,1948,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1948,10.52,4.42,55.160000000000004,1948,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1948,8.32,3,95.8,1948,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1949,8.3,2.3600000000000003,57.44,1949,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1949,9.18,2.3600000000000003,56.35999999999999,1949,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1949,8.76,1.8800000000000001,44.56,1949,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1949,13.5,5.56,60.08,1949,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1949,15.2,5.9399999999999995,45.9,1949,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1949,19.46,9.18,22.06,1949,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1949,20.96,11.9,58.620000000000005,1949,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1949,20.080000000000002,11.76,56.540000000000006,1949,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1949,19.240000000000002,11.3,51.160000000000004,1949,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1949,14.5,7.94,110.88,1949,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1949,9.52,3.5200000000000005,97.08,1949,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1949,8.18,2.5599999999999996,104.6,1949,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1950,7.3,2.7399999999999998,45,1950,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1950,7.840000000000001,1.44,100.02000000000001,1950,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1950,11.2,3.7,36.7,1950,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1950,10.86,3.2399999999999998,78.46000000000001,1950,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1950,14.3,6.56,35.739999999999995,1950,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1950,19.740000000000002,10.34,45.12,1950,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1950,19.22,11.48,95.85999999999999,1950,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1950,18.94,11.02,101.8,1950,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1950,15.62,8.9,117.21999999999998,1950,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1950,12.620000000000001,6.34,54.75999999999999,1950,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1950,8.22,2.8,109.54,1950,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1950,3.78,-0.74,80.14,1950,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1951,6.220000000000001,1.1199999999999999,73.74,1951,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1951,6.2,0.43999999999999995,79.4,1951,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1951,7.2,0.9199999999999999,82.16,1951,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1951,10.2,2.58,55.04,1951,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1951,13.02,5.4399999999999995,63.17999999999999,1951,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1951,17.28,8.379999999999999,37.339999999999996,1951,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1951,19.48,11.28,56.32000000000001,1951,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1951,17.86,10.6,101.84,1951,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1951,17.1,9.86,61.06,1951,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1951,13.419999999999998,6.18,39.67999999999999,1951,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1951,10.66,5.220000000000001,151.76,1951,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1951,8.08,2.46,90.42,1951,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1952,5.12,-0.14,86.92,1952,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1952,6.859999999999999,0.9199999999999999,30.119999999999997,1952,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1952,9.36,3.3600000000000003,57.239999999999995,1952,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1952,13.38,4.92,42.2,1952,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1952,16.96,8.22,47.760000000000005,1952,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1952,17.619999999999997,9.24,45.22,1952,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1952,19.88,11.68,33.82,1952,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1952,18.96,11.36,66.36,1952,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1952,14.059999999999999,6.9,69.86,1952,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1952,11.98,5.74,93.84,1952,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1952,7.0200000000000005,1.6199999999999999,73,1952,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1952,6.08,0.78,81.82000000000001,1952,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1953,6.8,2.06,32.56,1953,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1953,7.840000000000001,2.2,50.739999999999995,1953,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1953,10.84,1.46,23.86,1953,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1953,10.879999999999999,2.58,56.720000000000006,1953,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1953,16.48,7.92,46.54,1953,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1953,17.32,9.66,45.5,1953,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1953,18.5,11.040000000000001,74.16,1953,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1953,19.4,11.3,81.74,1953,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1953,17.44,10,41.92,1953,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1953,13.24,6.4,59.25999999999999,1953,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1953,10.8,5.62,65.62,1953,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1953,9.14,4.2,44.279999999999994,1953,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1954,6.02,1.1800000000000002,60.42,1954,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1954,5.46,0.38,66.28,1954,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1954,8.82,2.2800000000000002,58.02,1954,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1954,11.86,3.34,15.7,1954,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1954,14.52,6.840000000000001,77.72,1954,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1954,16.14,9.260000000000002,63.120000000000005,1954,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1954,17.080000000000002,10.34,52.44,1954,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1954,17.240000000000002,10.42,91.11999999999999,1954,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1954,15.680000000000001,8.06,70.16,1954,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1954,14.14,7.94,96.3,1954,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1954,9.620000000000001,3.3,111.58,1954,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1954,8.98,3.8,82.75999999999999,1954,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1955,5,0.020000000000000007,64.72,1955,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1955,4.04,-1.56,50.88,1955,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1955,7.26,-0.02,46.14,1955,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1955,13.540000000000001,4.9799999999999995,34.160000000000004,1955,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1955,13.059999999999999,5.1,75.4,1955,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1955,16.740000000000002,8.92,84.5,1955,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1955,21.82,11.52,25.5,1955,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1955,21.46,12.540000000000001,21.919999999999998,1955,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1955,17.86,9.86,52.67999999999999,1955,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1955,12.760000000000002,5.279999999999999,55.279999999999994,1955,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1955,10.1,4.92,51.9,1955,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1955,8.059999999999999,2.18,107.17999999999999,1955,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1956,6.14,0.6799999999999999,103.84,1956,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1956,4.2,-1.66,37.56,1956,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1956,9.5,2.54,31.959999999999997,1956,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1956,10.86,2.16,44.36,1956,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1956,15.940000000000001,6.840000000000001,26.060000000000002,1956,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1956,16.36,8.459999999999999,68.28,1956,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1956,18.48,11.459999999999999,95.67999999999999,1956,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1956,16.36,9.419999999999998,135.6,1956,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1956,16.619999999999997,10,71.67999999999999,1956,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1956,12.78,6.16,55.58,1956,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1956,9.22,3.96,46.68,1956,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1956,8.24,3.44,99.72,1956,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1957,8.26,2.38,80.36,1957,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1957,7.88,1.6800000000000002,63.98,1957,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1957,11.86,5.54,59.08,1957,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1957,12.34,4.38,21.740000000000002,1957,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1957,14.24,5.74,45.62,1957,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1957,19.28,8.84,49.1,1957,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1957,18.52,12.040000000000001,79.82000000000001,1957,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1957,18,11.2,112.72,1957,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1957,15.12,8.620000000000001,93.46000000000001,1957,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1957,13.64,6.8,70.88,1957,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1957,9,4.0600000000000005,49.36,1957,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1957,7.459999999999999,1.98,96.22,1957,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1958,6.24,0.54,93.82000000000001,1958,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1958,7.38,1.42,94.08,1958,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1958,6.5200000000000005,0.6,45.8,1958,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1958,11.28,3.54,30.560000000000002,1958,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1958,14.180000000000001,5.96,82.67999999999999,1958,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1958,16.68,9.4,91.8,1958,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1958,18.82,11.32,86.84,1958,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1958,18.64,11.4,75.53999999999999,1958,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1958,17.96,10.940000000000001,73.84,1958,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1958,13.66,7.220000000000001,73.28,1958,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1958,9.7,4.220000000000001,40.839999999999996,1958,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1958,7.0200000000000005,2.2800000000000002,97.38,1958,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1959,4.66,-0.96,96.5,1959,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1959,7.959999999999999,1.9600000000000002,19.839999999999996,1959,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1959,10.440000000000001,3.9200000000000004,50.019999999999996,1959,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1959,12.8,4.92,77.78,1959,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1959,16.740000000000002,7.06,27.04,1959,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1959,19.06,9.82,48.38,1959,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1959,20.7,11.9,63.3,1959,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1959,20.86,12.059999999999999,33.6,1959,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1959,19.240000000000002,9.16,26.74,1959,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1959,15.86,8.16,74.86,1959,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1959,9.86,3.94,99.16,1959,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1959,8.3,2.84,113.96,1959,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1960,6.659999999999999,1.08,102.78,1960,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1960,6.62,0.6199999999999999,74.86,1960,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1960,8.72,3.44,40.980000000000004,1960,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1960,13.14,4.84,44.72,1960,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1960,16.68,7.840000000000001,57.1,1960,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1960,19.9,10.540000000000001,60.75999999999999,1960,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1960,18.36,10.84,87.03999999999999,1960,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1960,18.259999999999998,10.379999999999999,73.58,1960,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1960,16.44,9.059999999999999,86.64,1960,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1960,12.64,7.26,132.48,1960,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1960,9.7,3.84,96.1,1960,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1960,6.34,1.28,90.94,1960,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1961,6.24,0.9400000000000001,95.1,1961,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1961,9.58,3.9400000000000004,70.42,1961,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1961,12.4,4.720000000000001,31.04,1961,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1961,12.58,5.4399999999999995,83.1,1961,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1961,14.5,6.5,47.82,1961,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1961,18,9.4,46.239999999999995,1961,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1961,18.16,10.580000000000002,77.46000000000001,1961,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1961,18.72,10.68,73.02000000000001,1961,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1961,18.06,10.14,68.42,1961,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1961,13.5,6.9799999999999995,99.4,1961,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1961,8.78,2.8,54.1,1961,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1961,5.16,-0.76,84.17999999999999,1961,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1962,7.3,1.3,101.3,1962,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1962,7.659999999999999,1.64,48.38,1962,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1962,6.540000000000001,-0.88,42.519999999999996,1962,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1962,11.4,3.3,55.220000000000006,1962,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1962,13.819999999999999,5.9799999999999995,64.24000000000001,1962,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1962,17.54,8.440000000000001,30.26,1962,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1962,17.619999999999997,10.22,51.42,1962,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1962,17.46,10,96.8,1962,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1962,15.479999999999999,8.5,101.22,1962,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1962,13.780000000000001,7.0200000000000005,40.8,1962,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1962,8.280000000000001,2.7399999999999998,59.05999999999999,1962,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1962,5.84,-0.14,78.47999999999999,1962,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1963,2.04,-3,42.760000000000005,1963,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1963,2.84,-2.58,36.739999999999995,1963,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1963,9.36,2.3,79.24000000000001,1963,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1963,11.82,4.5,55.5,1963,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1963,14.12,5.86,54.54,1963,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1963,18.1,9.84,82.56,1963,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1963,18.46,10.24,50.82,1963,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1963,17.14,10.040000000000001,79.66,1963,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1963,16.22,8.620000000000001,70.8,1963,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1963,13.7,7.220000000000001,68.72,1963,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1963,9.84,4.5200000000000005,120.88,1963,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1963,5.86,0.74,30.419999999999998,1963,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1964,6.88,1.8,30.920000000000005,1964,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1964,7.279999999999999,1.86,31.560000000000002,1964,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1964,7.0200000000000005,1.9600000000000002,79.36,1964,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1964,12.14,5,64.7,1964,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1964,16.580000000000002,8.16,49.62,1964,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1964,16.7,9.379999999999999,60.14,1964,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1964,19.06,11.08,50.56,1964,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1964,18.6,10.379999999999999,66.72,1964,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1964,17.740000000000002,8.82,62.5,1964,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1964,12.52,5.16,65.3,1964,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1964,10.06,4.04,54.779999999999994,1964,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1964,6.44,0.24,85.06,1964,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1965,5.92,0.5399999999999999,95.96000000000001,1965,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1965,6.220000000000001,1.1,19.740000000000002,1965,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1965,8.760000000000002,1.28,61.3,1965,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1965,11.92,3.66,64.64,1965,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1965,14.7,7.06,64.02000000000001,1965,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1965,17.86,9.76,70.44,1965,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1965,16.880000000000003,9.48,67.47999999999999,1965,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1965,18.06,10.02,73.17999999999999,1965,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1965,15.319999999999999,8.64,106.02000000000001,1965,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1965,14,7,48.22,1965,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1965,6.959999999999999,1.52,119.32000000000001,1965,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1965,6.88,1.16,113.6,1965,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1966,5.12,0.76,49.86,1966,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1966,7.279999999999999,2.62,102.5,1966,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1966,10.2,3.1399999999999997,55,1966,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1966,9.24,3.38,88.17999999999999,1966,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1966,15.080000000000002,6.16,64.44,1966,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1966,18.66,10.74,75.14,1966,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1966,18.36,10.459999999999999,59.36,1966,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1966,17.9,10.02,78.52000000000001,1966,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1966,17.1,9.92,57.94,1966,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
